track_id,name,artist,album,popularity,duration_ms,explicit,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_min,year,mood,tempo_category,image_url,preview_url,external_url
6Qq8lIoV6gHc77GSjacOHP,Er hat ein knallrotes Gummiboot,AA Apres-Ski!,Apres-Ski Lawine 2010,29,208946,False,party,0.779,0.98,4,-4.86,1,0.0429,0.166,0.0,0.338,0.891,129.996,4,3.4824333333333333,2023,Happy & Energetic,Fast,,,
0KdZ8vvYXjmIVplFB1iYpL,Von vorne nach hinten...von links nach rechts - Party Version,Mickie Krause,"Biste braun, kriegste Fraun",30,201975,False,party,0.517,0.994,10,-2.806,1,0.402,0.0589,0.0,0.972,0.65,135.071,4,3.36625,2023,Happy & Energetic,Fast,,,
4VlgNVgennpDtkge1jqhxT,Der Uwe ist da,UWE! - Der Kreisligatrainer,Der Uwe Ist Da,29,197450,False,party,0.674,0.903,6,-3.055,0,0.164,0.044,0.0,0.345,0.527,112.013,4,3.290833333333333,2023,Neutral & Energetic,Medium,,,
4Argn9jaXH4GYQFer2X749,Tote Enten (Xtreme Sound Party Mix),Tim Toupet,Tote Enten (Xtreme Sound Party Mix),29,202648,False,party,0.778,0.998,11,-2.045,0,0.186,0.101,0.0,0.0571,0.884,133.888,4,3.377466666666667,2023,Happy & Energetic,Fast,,,
2BWcBipXWjeoIiymSDfAjo,Wie man liebt,Matthias Reim,Unverwundbar,31,255213,False,party,0.577,0.886,5,-2.422,1,0.0308,0.012,0.0,0.0971,0.615,123.96,4,4.25355,2023,Happy & Energetic,Fast,,,
4l0r1TDwZbDTQ1lDq51AxS,Dirndl lieben - MTV Unplugged,Andreas Gabalier,MTV Unplugged (Extended Version),29,234050,False,party,0.695,0.861,5,-8.686,1,0.0775,0.131,0.0,0.754,0.871,125.932,4,3.900833333333333,2023,Happy & Energetic,Fast,,,
1dyW89MGhypsFGKusyheDF,Halleluja - Single Version,Brings,Halleluja,31,209600,False,party,0.627,0.958,8,-2.418,0,0.0502,0.0203,3.86e-06,0.105,0.802,135.073,4,3.493333333333333,2023,Happy & Energetic,Fast,,,
3x3zXFxXJFVcpQcsTAznv4,Proud Mary,Andreas Gabalier;Stefanie Heinzmann,Home Sweet Home (International Special Edition),29,181093,False,party,0.404,0.768,7,-5.835,1,0.139,0.25,0.0,0.403,0.74,159.907,4,3.0182166666666665,2023,Happy & Energetic,Fast,,,
1rhf7nou1E6MvGqHFAomDR,Don't Take Me Home,Ikke Hüftgold,Dicke Hits und Kartoffelsalat aus dem Märchenland,29,179983,True,party,0.588,0.93,6,-2.665,1,0.151,0.219,0.0,0.401,0.468,139.907,4,2.9997166666666666,2023,Neutral & Energetic,Fast,,,
5EtNhhX4QqRgf2q7iImlwR,Maybe,DJ Herzbeat;Sonia Liebing,Maybe,29,180132,False,party,0.73,0.902,0,-4.697,1,0.0516,0.00184,0.0,0.431,0.749,126.054,4,3.0022,2023,Happy & Energetic,Fast,,,
5jB7If6pecb89mFSeWyeQu,Alt wie ein Baum - Party Remix,Peter Wackel,Alt wie ein Baum (Party Remix),30,151780,False,party,0.625,0.998,6,-1.952,1,0.0764,0.0135,0.0,0.797,0.666,128.017,4,2.5296666666666665,2023,Happy & Energetic,Fast,,,
6hyQsHTwHEQ8wMwlgYdJuW,Rave Witchers,FiNCH;Scooter,Gabber Girl,29,179911,True,party,0.559,0.96,10,-2.427,0,0.086,0.00114,0.056,0.4,0.367,170.04,4,2.9985166666666667,2023,Sad & Energetic,Fast,,,
0yrOqYX4S5cngkRDnegyfC,Wo immer du auch bist,Andreas Gabalier,Herzwerk (Geschenkedition),29,220066,False,party,0.579,0.836,9,-4.634,1,0.036,0.221,0.0,0.339,0.723,125.934,4,3.6677666666666666,2023,Happy & Energetic,Fast,,,
4jZc8KZEuMjwdDx08QhMgD,Da sprach der alte Häuptling der Indianer,Willi Herren,Lobet den Herren,30,151173,False,party,0.693,1.0,11,-0.108,1,0.0574,0.0477,4.23e-06,0.31,0.933,137.96,4,2.51955,2023,Happy & Energetic,Fast,,,
03VWtUpMJPyYrpqP7zxsko,Stärker,Matthias Reim,MR20,31,191280,False,party,0.543,0.645,7,-6.026,0,0.0289,0.0665,0.0,0.23,0.249,129.946,3,3.188,2023,Sad & Energetic,Fast,,,
5dcIjv7GMNMSaQ7nAkoFNM,Hey wir wolln die Eisbärn sehn,AA Apres-Ski!,Apres-Ski Lawine 2010,29,188946,False,party,0.535,0.931,8,-5.096,1,0.0439,0.00386,2.6e-05,0.087,0.626,137.972,4,3.1491,2023,Happy & Energetic,Fast,,,
3PFHRN5TsdfVT7SB7cuzj2,Himmel voller Geigen,Matthias Reim,Himmel voller Geigen,30,199080,False,party,0.62,0.882,5,-5.008,1,0.0524,0.0182,0.0,0.0742,0.594,132.024,4,3.318,2023,Neutral & Energetic,Fast,,,
65lNSKUW6dqw7B2iKySdrR,"Junge, komm bald wieder - Stereoact #Remix",Stereoact;Freddy Quinn,#Schlager 2,30,149106,False,party,0.729,0.87,7,-5.149,1,0.105,0.00499,2.43e-05,0.335,0.46,128.019,4,2.4851,2023,Neutral & Energetic,Fast,,,
56sbIl0o3XpzEs0K2wHRmI,Scheißkerl,Michelle,Ballermann Hits 2022,30,202666,False,party,0.586,0.877,2,-4.466,1,0.084,0.0355,0.0,0.305,0.549,129.886,4,3.3777666666666666,2023,Neutral & Energetic,Fast,,,
6DLlxjbsA5X5ngYc07J07D,Unterhopft [Radio Edit] - Kloß mit Soß remix,Franco Piccolini;Luigi Ferrari;minnie rock;Kloß mit Soß,Unterhopft Remix (Kloß mit Soß remix),29,165714,False,party,0.76,0.918,1,-5.093,1,0.0829,0.0101,0.0,0.383,0.582,125.945,4,2.7619,2023,Neutral & Energetic,Fast,,,
43cAjpK0yjzXFQu2dp27zd,Musikfest,Fäaschtbänkler,Flamingo + Hoch die Hände Wochenende,29,178400,False,party,0.774,0.513,8,-6.639,1,0.0355,0.21,1.67e-05,0.216,0.978,133.067,4,2.973333333333333,2023,Happy & Calm,Fast,,,
2JRtPcWcvddBr13TuWHOLq,Für immer,Fäaschtbänkler,Mal so mal so,29,173693,False,party,0.787,0.746,2,-7.525,0,0.0727,0.0784,0.0,0.0918,0.842,129.98,4,2.894883333333333,2023,Happy & Energetic,Fast,,,
0ax8R52FkZh4GbtGkjp84M,Verdammt - Stereoact #Remix,Stereoact;Wolfgang Ziegler,#Schlager 2,30,177523,False,party,0.812,0.873,8,-5.518,1,0.0908,0.0322,0.000544,0.238,0.776,128.003,4,2.9587166666666667,2023,Happy & Energetic,Fast,,,
4pXSfzLLf7lzSBr32FGHCy,Jedes Bild von dir,Matthias Reim,Déjà Vu - Das Beste Von Matthias Reim,31,237026,False,party,0.565,0.662,4,-6.636,0,0.0265,0.118,0.0,0.127,0.358,130.058,4,3.950433333333333,2023,Sad & Energetic,Fast,,,
1Sh5dMhC4QLPEFlbfpG0xy,Irgendwann irgendwo irgendwie - Stereoact #Remix,Stereoact;Jürgen Drews,Ballermann Hits 2022,30,205865,False,party,0.658,0.776,0,-5.836,1,0.121,0.0239,0.0,0.285,0.7,124.055,4,3.431083333333333,2023,Happy & Energetic,Fast,,,
05jqifzKZ3Ahz7PnOan3GF,7000 Rinder,Troglauer,Heavy Volxmusik,30,135053,False,party,0.545,0.857,10,-4.716,1,0.0931,0.00148,9.29e-06,0.198,0.904,136.056,4,2.2508833333333333,2023,Happy & Energetic,Fast,,,
1PRBx9MvDb4CP4ukxUO8Ne,Nur für dich,Fäaschtbänkler,Flamingo + Hoch die Hände Wochenende,30,185986,False,party,0.736,0.555,10,-7.281,1,0.0428,0.0462,0.0,0.0895,0.785,129.97,4,3.0997666666666666,2023,Happy & Calm,Fast,,,
1EOpYxeSCkXEbiGQ1raYg4,"Du Bes Kölle - Live from Rhein-Energie-Stadion, Köln, Germany/2011",Brings,Dat wor geil - 20 Jahre Brings Musik,31,262866,False,party,0.566,0.848,11,-3.15,1,0.0475,0.203,0.0,0.707,0.201,80.02,4,4.3811,2023,Sad & Energetic,Medium,,,
2St3ZUtMace8ra0dyt2DAu,Cordula Grün 2020,Die Draufgänger,Grün,29,189920,False,party,0.816,0.803,10,-4.503,1,0.0604,0.152,0.0,0.0944,0.611,122.995,4,3.1653333333333333,2023,Happy & Energetic,Fast,,,
5QwFzwbtbRjNun83iIHoDQ,Wie Flammen im Wind - Version 2022,Michelle,30 Jahre Michelle - Das war's… noch nicht!,30,150026,False,party,0.479,0.848,1,-4.358,1,0.186,0.111,0.0,0.4,0.604,192.044,3,2.500433333333333,2023,Happy & Energetic,Fast,,,
1UDkdgDCZtQBFCCHmurqFU,Nenn es Liebe oder Wahnsinn - Version 2022,Michelle,30 Jahre Michelle - Das war's… noch nicht!,30,160760,False,party,0.728,0.853,1,-4.362,1,0.1,0.0562,0.0,0.246,0.771,109.971,4,2.679333333333333,2023,Happy & Energetic,Medium,,,
6nMSUUQKCkvbJH4pJ9ITwC,Berliner Luft - Extended Mix,Mütze Katze;Pazoo;Schalldicht,Berliner Luft,28,200171,True,party,0.646,0.936,11,-3.817,0,0.457,0.019,0.0,0.299,0.487,143.945,4,3.336183333333333,2023,Neutral & Energetic,Fast,,,
6sS77FZh2eJfYBsFUW6hjI,Dicht im Flieger,Julian Sommer,Dicht im Flieger,72,225882,False,party,0.607,0.958,8,-1.131,1,0.0866,0.0412,0.0,0.259,0.404,136.036,4,3.7647,2023,Neutral & Energetic,Fast,,,
4Vt3LzwiQVGxsD7lMBisuc,Blasmusik,Finger & Kadel;Micaela Schäfer,Blasmusik,29,283384,True,party,0.811,0.783,1,-5.09,0,0.282,0.0131,4.04e-05,0.0489,0.674,130.041,4,4.723066666666667,2023,Happy & Energetic,Fast,,,
2dIpzVC9RzJIYca6fGcPTT,Choo Choo Train,Patty Shukla,"Jump, Wiggle and Hop",49,140546,False,party,0.847,0.801,3,-4.073,1,0.105,0.278,0.0,0.326,0.709,109.965,4,2.342433333333333,2023,Happy & Energetic,Medium,,,
0ncgj6yTGzZ4GwX2dbXAKE,Goodbye (feat. Xillions),le Shuuk;Xillions,Goodbye (feat. Xillions),55,155492,False,party,0.689,0.801,1,-4.501,0,0.122,0.0359,0.000547,0.0743,0.514,142.062,4,2.591533333333333,2023,Neutral & Energetic,Fast,,,
528sIVY3I21H9VWRfn7wxi,Heut wird's a bisserl laut,voXXclub,Ziwui,29,186040,False,party,0.774,0.728,0,-4.227,1,0.0365,0.242,0.0,0.333,0.819,120.0,4,3.1006666666666667,2023,Happy & Energetic,Fast,,,
01BpWoUvnK8zrBlfgJN1UT,"Mallorca, hey ich komme",Ole ohne Kohle,"Mallorca, hey ich komme",28,167744,False,party,0.686,0.999,8,-2.41,1,0.078,0.0357,1.71e-06,0.987,0.901,137.993,4,2.795733333333333,2023,Happy & Energetic,Fast,,,
7fdOMFZquKo8OSsfyjTmu9,Bierbomberpiloten,Schürze,Bierbomberpiloten,28,182279,False,party,0.597,0.949,3,-2.879,1,0.0894,0.213,0.0,0.345,0.489,142.991,4,3.037983333333333,2023,Neutral & Energetic,Fast,,,
5g3rL93FXCoTZwP2zr9RE5,Hey Baby,DJ Ötzi;The Bellamy Brothers,Simply The Best,54,220706,False,party,0.627,0.908,6,-5.369,0,0.0401,0.0454,0.0,0.329,0.781,134.985,4,3.678433333333333,2023,Happy & Energetic,Fast,,,
18UDolpvPEqVzIE69xobUQ,Cornbread & Greens (feat. Big Pokey),Cupid;Big Pokey,Dance Party King,29,254170,False,party,0.69,0.688,3,-7.994,0,0.156,0.0313,2.04e-05,0.101,0.794,203.648,4,4.236166666666667,2023,Happy & Energetic,Fast,,,
0ayHUKHoHXC6KXqBCadvhR,I will leb'n - Discofox Radio Mix,DJ Ötzi;Bernd Schöler;Markus Schürjann,Ich find' Schlager toll,29,203733,False,party,0.634,0.936,4,-4.681,1,0.0321,0.002,0.0,0.247,0.857,127.982,4,3.39555,2023,Happy & Energetic,Fast,,,
73s9nuAyvR8BFtmLe1EWb1,Tomatensong 2.0,Pepe Palme;DJ Robin;Balineiro,Tomatensong 2.0,28,187000,False,party,0.719,0.985,5,-3.139,0,0.159,0.0543,0.0,0.309,0.636,140.038,4,3.1166666666666667,2023,Happy & Energetic,Fast,,,
4usmRj5bhQnZkezMfZtntq,DATING,Tream;treamiboii,ROCKER,28,120839,False,party,0.713,0.539,1,-7.718,1,0.0535,0.331,0.0,0.104,0.792,143.018,4,2.013983333333333,2023,Happy & Calm,Fast,,,
0fI2CxqE38UsXhcDbENaU5,Ich liebe das Leben,Ina Colada,Ich liebe das Leben,28,263797,False,party,0.639,0.966,2,-2.547,1,0.0661,0.0955,0.0,0.136,0.716,140.0,4,4.396616666666667,2023,Happy & Energetic,Fast,,,
2S6fuK2wtfbyLlGi8Xr2Ng,Cowboy und Indianer - Hit Version,Olaf Henning,Cowboy und Indianer,29,193773,False,party,0.668,0.928,8,-4.391,1,0.0366,0.0373,0.0,0.218,0.932,135.97,3,3.22955,2023,Happy & Energetic,Fast,,,
52GqL2Zz8CHMuXqRPZOtoj,Wir,Marry;DJ Düse,Wir,29,209674,False,party,0.749,0.94,6,-4.045,0,0.102,0.0231,1.06e-05,0.891,0.744,135.955,4,3.4945666666666666,2023,Happy & Energetic,Fast,,,
1RiXthKlr0dQ58dyjGprrP,Wenn du Bock hast (ich hab wieder Bock),Micha von der Rampe,Wenn du Bock hast (ich hab wieder Bock),28,153073,False,party,0.737,0.959,2,-4.109,1,0.324,0.154,0.0,0.267,0.566,157.954,4,2.5512166666666665,2023,Neutral & Energetic,Fast,,,
11sqYqOdI6Mt8to9w2HuJV,Zehn Nackte Friseusen 2003,Mickie Krause,10 Jahre Gute Unterhaltung!,29,224213,False,party,0.688,0.945,1,-4.631,0,0.0478,0.0145,0.00406,0.148,0.641,132.721,4,3.736883333333333,2023,Happy & Energetic,Fast,,,
4Y9GNdEmAz2SfLWnmtQ52i,Kumm Mädche danz,Paveier,Leev Marie,30,236066,False,party,0.678,0.803,6,-3.131,0,0.0345,0.0128,0.0,0.0412,0.809,127.987,4,3.934433333333333,2023,Happy & Energetic,Fast,,,
1z14KIawSqPeqC3iEunMFI,Liebe auf den ersten Eimer,minnie rock,Liebe auf den ersten Eimer,28,180900,False,party,0.702,0.92,11,-5.081,1,0.0704,0.0123,0.000797,0.0713,0.881,149.92,4,3.015,2023,Happy & Energetic,Fast,,,
2XziGTbTJ49dIOQNGarDpu,Wenn Gott so will,DJ Ötzi,Ballermann Hits 2022,28,209520,False,party,0.632,0.938,11,-3.897,1,0.0389,0.0158,0.0,0.428,0.611,127.961,4,3.492,2023,Happy & Energetic,Fast,,,
3EiHn86wOgsamITgJjSEZB,Sayonara,Die Flippers,Sayonara,28,195506,False,party,0.582,0.736,4,-9.125,1,0.0317,0.433,0.0,0.125,0.489,100.009,4,3.258433333333333,2023,Neutral & Energetic,Medium,,,
3a6s9pfIqMoZ4ot7WiwIl5,Schnaps,Anstandslos & Durchgeknallt,Party EP,28,142320,False,party,0.918,0.67,7,-8.089,1,0.103,0.188,0.000176,0.0722,0.634,119.985,4,2.372,2023,Happy & Energetic,Medium,,,
2hDMd2ZzowQAt4lAY3FqdB,Im heißen Sand von Rhodos,Die Flippers,Liebe ist eine Rose,29,199973,False,party,0.539,0.734,0,-8.522,1,0.0298,0.198,0.0,0.126,0.769,96.133,4,3.332883333333333,2023,Happy & Energetic,Medium,,,
1uI7O9wYA7ZSZXSkwn641o,Bier Schmeckt Sogar Veganern,Balek,Bier Schmeckt Sogar Veganern,28,140769,False,party,0.619,0.719,8,-6.562,1,0.245,0.0376,0.0,0.0639,0.347,142.917,4,2.34615,2023,Sad & Energetic,Fast,,,
0FVSqpAJUXF2AfSI9TQcoH,Holz vor der Tür,Tobee,Holz vor der Tür,28,216573,False,party,0.655,0.961,4,-2.402,1,0.102,0.00954,0.0,0.334,0.793,135.999,4,3.60955,2023,Happy & Energetic,Fast,,,
7byZCUHjmkDywuacWxL1sM,Ich nehm dich mit,Fäaschtbänkler,Flamingo + Hoch die Hände Wochenende,29,171373,False,party,0.862,0.601,10,-6.331,0,0.0463,0.0301,0.0,0.185,0.781,122.045,4,2.856216666666666,2023,Happy & Energetic,Fast,,,
3vrKAVfTM64mCI2jkeekPn,Dangerous - DJ Gollum Radio Edit,Empyre One;DJ Gollum,Dangerous,29,197263,False,party,0.607,0.979,4,-5.587,1,0.134,0.00204,0.0,0.161,0.659,145.0,4,3.287716666666667,2023,Happy & Energetic,Fast,,,
15SsZje3RFp6tsO6H7TxFd,Honey Kiss (feat. Anika),Michael Wendler;Anika,Come Back (feat. Anika),28,218106,False,party,0.733,0.918,6,-3.372,0,0.0553,0.18,2.28e-05,0.0659,0.708,134.926,4,3.6351,2023,Happy & Energetic,Fast,,,
0KjymysGYZC19KgJlSpuVY,Idiot,Matthias Reim;Michelle,Reim,30,228746,False,party,0.742,0.94,0,-3.222,1,0.0588,0.177,0.00183,0.19,0.682,135.972,4,3.812433333333333,2023,Happy & Energetic,Fast,,,
6GGALcTTJ5jSvRtm4kHVcU,Mitternacht in Trinidad,Die Flippers,Mit den Flippers um die Welt,29,216173,False,party,0.651,0.755,8,-11.768,1,0.0359,0.274,0.0,0.0807,0.74,130.733,4,3.602883333333333,2023,Happy & Energetic,Fast,,,
4ik7U3CHIZp8mDx7zV8ZeU,Sieben Nächte lang in Amsterdam,Paveier,Karneval der Stars 49,29,195386,False,party,0.653,0.766,0,-4.167,1,0.032,0.000576,8.76e-06,0.253,0.785,129.937,4,3.2564333333333333,2023,Happy & Energetic,Fast,,,
0SOgxpRnTORNMU4oEnICrA,Millionen Schätze - Mr.Da-Nos Club Remix,Stereoact;Mr. Da-Nos;Rico Einenkel,Millionen Schätze (Remixe),29,191129,False,party,0.702,0.885,8,-4.278,1,0.087,0.0104,0.0,0.0705,0.344,124.097,4,3.185483333333333,2023,Sad & Energetic,Fast,,,
3sh5cKJfeBmiQwLCDdGwWD,Dahoam,Andreas Gabalier,Herzwerk,28,209120,False,party,0.574,0.813,7,-4.847,1,0.0363,0.258,0.0,0.146,0.659,145.965,4,3.485333333333333,2023,Happy & Energetic,Fast,,,
6Z6XZ1sX43ADPgSxYBwPEU,Wir sind Top auf'm Mountain,Peter Wackel,Wir sind top auf'm Mountain,28,224514,False,party,0.67,0.927,1,-3.047,1,0.1,0.0469,0.0,0.284,0.872,132.048,4,3.7419,2023,Happy & Energetic,Fast,,,
0bYymuvUzdTXtoXLjC3JiG,Die Goass is weg,Die jungen Zillertaler,Die jungen Zillertaler Live,29,164640,False,party,0.735,0.892,8,-4.86,1,0.0499,0.16,0.0,0.626,0.9,135.105,4,2.744,2023,Happy & Energetic,Fast,,,
09pr5CPnpXjEQKRqgI7ZnZ,Echte Fründe - Remake '97,Höhner,Da Simmer Dabei... Die Grössten Partyhits! (Gold Edition),29,141200,False,party,0.643,0.902,5,-3.798,1,0.0376,0.038,0.000439,0.188,0.917,127.013,4,2.353333333333333,2023,Happy & Energetic,Fast,,,
24vvqnbkAh2E5wfE4tiNtA,Finger im Po Mexiko - Single Version,Mickie Krause,Weihnachtsparty mit Mickie Krause,29,213986,False,party,0.734,0.999,10,-3.5,1,0.0588,0.0542,0.0,0.0653,0.68,135.003,4,3.5664333333333333,2023,Happy & Energetic,Fast,,,
4GXfDhMO8IcmLoNCRbKdBx,Wie ein Komet - Flying Hirsche Remix 2019,DJ Ötzi,20 Jahre DJ Ötzi - Party ohne Ende,28,205373,False,party,0.679,0.955,6,-5.792,0,0.0418,0.0466,0.0,0.338,0.554,138.01,4,3.422883333333333,2023,Neutral & Energetic,Fast,,,
6TA7zMOWF2X96o158UKwCP,"Viva Colonia (Da simmer dabei, dat is prima!)",Höhner,Da Simmer Dabei... Die Grössten Partyhits! (Gold Edition),29,153106,False,party,0.597,0.878,7,-4.29,1,0.032,0.0225,0.0,0.441,0.927,128.045,4,2.5517666666666665,2023,Happy & Energetic,Fast,,,
7jtl5qKYmPoLn0nfLZKFHE,Filmriss,Fäaschtbänkler,Mitten in die Scheibe,29,167466,False,party,0.842,0.617,9,-6.981,0,0.13,0.191,7.08e-06,0.168,0.829,99.997,4,2.7911,2023,Happy & Energetic,Medium,,,
2jRlS0Dwiwkni1lLrtGj5z,Humba Täterä - Stadion-Mix,Tim Toupet;DJ Padre,Ballermann Stars - Die Apres Ski Party Hits 2012 - Die Karneval und Apres-Ski Schlager bis 2013,28,189026,False,party,0.764,0.986,1,-2.677,0,0.165,0.165,0.0,0.0951,0.384,127.974,4,3.1504333333333334,2023,Sad & Energetic,Fast,,,
5yX2q9E4CdSIqtHZohdv67,Und wir wollten doch mal fliegen,Michelle,Nenn Es Liebe Oder Wahnsinn,30,243160,False,party,0.544,0.727,4,-3.307,1,0.0265,0.54,0.0,0.146,0.451,140.112,4,4.052666666666667,2023,Neutral & Energetic,Fast,,,
7CoYn3f23L6vrkJxruHEpV,Mach das Licht nicht an - Version 2022,Michelle,30 Jahre Michelle - Das war's… noch nicht!,30,178120,False,party,0.601,0.914,8,-4.324,0,0.193,0.00835,0.0,0.2,0.343,129.969,4,2.9686666666666666,2023,Sad & Energetic,Fast,,,
6Xv3X2AFSpcRcljm3u96hl,Ei Ei Ei Ei (Heut sauf i für drei),Marco Wagner;Quetschn Academy,Ei Ei Ei Ei (Heut sauf i für drei),28,281072,False,party,0.77,0.908,8,-4.838,1,0.0597,0.0435,1.94e-05,0.0558,0.736,135.037,4,4.684533333333333,2023,Happy & Energetic,Fast,,,
0lUYpUxAJFNI2YW6qjjpkP,Aus und vorbei,Michelle,Tabu (Deluxe),29,209640,False,party,0.801,0.851,11,-4.168,1,0.0471,0.101,0.0,0.457,0.831,128.052,4,3.494,2023,Happy & Energetic,Fast,,,
1K7x1fONfIj7gwGVX6OrHR,Dieses andere Gefühl,Michelle,Tabu (Deluxe),30,211480,False,party,0.696,0.848,11,-4.359,1,0.0504,0.184,0.0,0.248,0.429,122.988,4,3.5246666666666666,2023,Neutral & Energetic,Fast,,,
2VTnfpOLUd0cWZsYSyr3w0,Superheld (Austrian Style),Die Draufgänger;Rob & Chris,Grün,28,192306,False,party,0.747,0.8,0,-4.366,0,0.101,0.107,1.04e-05,0.193,0.822,123.024,4,3.2051,2023,Happy & Energetic,Fast,,,
6SLnJ3rW3SS3EMgGE1LJlt,Wir machens nochmal,Wolfgang Petry,Genau jetzt!,29,176213,False,party,0.675,0.815,1,-3.745,1,0.0439,0.105,0.0,0.179,0.651,78.997,4,2.9368833333333333,2023,Happy & Energetic,Slow,,,
6t3YSHqkdDoP3ZePdkL6iH,Hallelujah (Ein Engel ist hier),Matthias Reim,Déjà Vu - Das Beste Von Matthias Reim,30,223608,False,party,0.537,0.878,5,-4.273,1,0.0441,0.00251,0.0,0.192,0.425,128.036,4,3.7268,2023,Neutral & Energetic,Fast,,,
3Q5D1WJLp9TtiugDLrslp7,Amigo Charly Brown,Jürgen Drews,Musik Box Teil 1,29,255360,False,party,0.586,1.0,9,-4.945,1,0.135,0.0769,1.52e-06,0.957,0.394,135.058,4,4.256,2023,Sad & Energetic,Fast,,,
0xTsllHxzqwYrsPUcruf72,Strobo Pop,Die Atzen;Nena,Party Chaos,62,194173,False,party,0.691,0.796,11,-3.797,0,0.11,0.111,2.93e-05,0.118,0.407,135.034,4,3.2362166666666665,2023,Neutral & Energetic,Fast,,,
2tZUOYK2y7WNhArsa3oxUn,Shake and Move,Patty Shukla,Roar Like a Lion!,46,164000,False,party,0.795,0.511,7,-8.577,1,0.0415,0.298,0.0,0.149,0.113,119.908,4,2.7333333333333334,2023,Sad & Calm,Medium,,,
3NAw3ZIdUIhPLnuz3YclcV,Sie sagte Malle,Tim Toupet,Sie sagte Malle,27,179492,False,party,0.721,0.968,6,-2.901,0,0.176,0.00679,0.0,0.367,0.771,137.919,4,2.9915333333333334,2023,Happy & Energetic,Fast,,,
6uQRw745OItLYC9eniUUeb,Do It With Your Boots On (Zydeco Remix),Cupid,Feel Good Music,28,405195,False,party,0.598,0.902,6,-3.537,0,0.0841,0.257,0.0,0.35,0.952,76.978,4,6.75325,2023,Happy & Energetic,Slow,,,
4kVsRWZsnpSfflOIPvdG2W,Saufmodus,Andi Latte,Saufmodus,26,181758,False,party,0.724,0.961,7,-3.76,1,0.0779,0.0228,0.0,0.699,0.559,140.021,4,3.0293,2023,Neutral & Energetic,Fast,,,
0BxUQDBa1pCRlUYEELwBcH,Dass wir auf Malle sind,Ina Colada,Dass wir auf Malle sind,27,155644,False,party,0.645,0.971,5,-2.245,1,0.067,0.00503,0.0,0.312,0.92,139.986,4,2.5940666666666665,2023,Happy & Energetic,Fast,,,
6oGi1aqIyQwCTnJHtvfAzX,Mei Bier,Dorfrocker,Mei Bier,28,158916,False,party,0.73,0.981,5,-2.113,1,0.0607,0.0208,0.0,0.403,0.846,117.977,4,2.6486,2023,Happy & Energetic,Medium,,,
4JEqMrJhSdyeGBTris6mJq,Läuft bei Dir,Stefan Stürmer,Läuft bei Dir,27,193776,False,party,0.666,0.941,7,-2.09,1,0.0992,0.063,0.0,0.447,0.482,129.981,4,3.2296,2023,Neutral & Energetic,Fast,,,
0ksVMStKRQ5mjRT1l8bAC5,Licht am Fahrrad,Mike Der Bademeister;Schwalmrebellen,Licht am Fahrrad,27,192293,False,party,0.66,1.0,6,-1.51,1,0.0753,0.0363,0.0,0.78,0.772,140.006,4,3.204883333333333,2023,Happy & Energetic,Fast,,,
7IQoiWnzkwsnvb5SY4rEs7,Jogi - I mog di so WM Version,voXXclub,Jogi (I mog di so WM Version),28,182017,False,party,0.614,0.983,0,-1.584,1,0.0609,0.379,0.0,0.398,0.799,127.978,4,3.033616666666666,2023,Happy & Energetic,Fast,,,
1fqhQAFnSkHrrtLj00Rm4q,Partypolizei,Die Heufresser,Partypolizei,27,164407,False,party,0.564,0.703,9,-11.456,1,0.0453,0.0204,1.29e-05,0.0908,0.695,163.639,4,2.7401166666666668,2023,Happy & Energetic,Fast,,,
5ifm7cRUZWpABGJ5ShQMuR,Schon wieder besoffen,Ikke Hüftgold;Ingo ohne Flamingo,Dicke Hits und Kartoffelsalat aus dem Märchenland,28,201460,True,party,0.683,0.948,6,-3.181,1,0.101,0.124,0.0,0.399,0.603,135.007,4,3.357666666666667,2023,Happy & Energetic,Fast,,,
2zeYHLABcv2evKHI3KtG3b,Deine Freundin,Jörg & Dragan (Die Autohändler);Micaela Schäfer,Deine Freundin,27,176019,False,party,0.845,0.995,7,-2.765,1,0.328,0.135,0.0,0.121,0.909,127.067,4,2.93365,2023,Happy & Energetic,Fast,,,
1vO11Md7Y9UaRnLRckZgm9,Saufen statt Laufen,Ingo ohne Flamingo,"Saufen morgens, mittags, abends - Die Party",27,204000,False,party,0.79,0.969,7,-1.884,1,0.06,0.251,0.0,0.306,0.817,125.062,4,3.4,2023,Happy & Energetic,Fast,,,
10y5YwqP5yAWDIaIIP9IF7,Anneliese,voXXclub,Wieder Dahoam,28,192133,False,party,0.583,0.742,10,-3.791,1,0.129,0.221,0.0,0.0808,0.678,179.842,4,3.2022166666666667,2023,Happy & Energetic,Fast,,,
4hEsxKaCdaCxmjCviYmE6R,Alles nur Lüge,Andreas Lawo,Alles nur Lüge,27,212897,False,party,0.711,0.903,10,-3.726,1,0.0355,0.00666,0.00011,0.52,0.947,131.986,4,3.548283333333333,2023,Happy & Energetic,Fast,,,
706yuILHFLva9aQQBDMmxt,Jetzt ist Schluss,Andreas Lawo,Jetzt ist Schluss,28,229090,False,party,0.716,0.873,6,-5.716,0,0.0346,0.0723,0.00144,0.208,0.9,131.998,4,3.8181666666666665,2023,Happy & Energetic,Fast,,,
